销售日期,品类,qty,星期
2022-02-05,茄类,43.637,5
2022-02-06,茄类,38.299,6
2022-02-07,茄类,25.718,0
2022-02-08,茄类,28.361,1
2022-02-09,茄类,17.827,2
2022-02-10,茄类,18.122,3
2022-02-11,茄类,16.356,4
2022-02-12,茄类,19.233,5
2022-02-13,茄类,18.593,6
2022-02-14,茄类,22.165,0
2022-02-15,茄类,13.33,1
2022-02-16,茄类,8.002,2
2022-02-17,茄类,16.258,3
2022-02-18,茄类,13.181,4
2022-02-19,茄类,19.604,5
2022-02-20,茄类,19.499,6
2022-02-21,茄类,12.819,0
2022-02-22,茄类,14.993,1
2022-02-23,茄类,10.987,2
2022-02-24,茄类,11.295,3
2022-02-25,茄类,15.162,4
2022-02-26,茄类,22.413,5
2022-02-27,茄类,17.194,6
2022-02-28,茄类,14.358,0
2022-03-01,茄类,13.075,1
2022-03-02,茄类,8.61,2
2022-03-03,茄类,14.025,3
2022-03-04,茄类,9.297,4
2022-03-05,茄类,14.836,5
2022-03-06,茄类,19.161,6
2022-03-07,茄类,11.448,0
2022-03-08,茄类,9.594,1
2022-03-09,茄类,8.401,2
2022-03-10,茄类,10.189,3
2022-03-11,茄类,15.262,4
2022-03-12,茄类,24.795,5
2022-03-13,茄类,19.47,6
2022-03-14,茄类,12.678,0
2022-03-15,茄类,12.816,1
2022-03-16,茄类,12.564,2
2022-03-17,茄类,15.834,3
2022-03-18,茄类,16.346,4
2022-03-19,茄类,26.011,5
2022-03-20,茄类,21.443,6
2022-03-21,茄类,25.338,0
2022-03-22,茄类,21.947,1
2022-03-23,茄类,17.569,2
2022-03-24,茄类,16.036,3
2022-03-25,茄类,17.128,4
2022-03-26,茄类,23.286,5
2022-03-27,茄类,26.977,6
2022-03-28,茄类,15.998000000000001,0
2022-03-29,茄类,13.184,1
2022-03-30,茄类,17.223,2
2022-03-31,茄类,10.145,3
2022-04-01,茄类,16.697,4
2022-04-02,茄类,18.016000000000002,5
2022-04-03,茄类,23.887,6
2022-04-04,茄类,23.387,0
2022-04-05,茄类,15.356,1
2022-04-06,茄类,11.695,2
2022-04-07,茄类,14.479,3
2022-04-08,茄类,12.371,4
2022-04-09,茄类,27.258,5
2022-04-10,茄类,24.485,6
2022-04-11,茄类,10.687,0
2022-04-12,茄类,20.041,1
2022-04-13,茄类,20.903,2
2022-04-14,茄类,21.356,3
2022-04-15,茄类,17.358,4
2022-04-16,茄类,32.118,5
2022-04-17,茄类,32.008,6
2022-04-18,茄类,23.28,0
2022-04-19,茄类,16.985,1
2022-04-20,茄类,18.031,2
2022-04-21,茄类,11.668,3
2022-04-22,茄类,20.471,4
2022-04-23,茄类,25.194,5
2022-04-24,茄类,13.679,6
2022-04-25,茄类,20.592,0
2022-04-26,茄类,14.113,1
2022-04-27,茄类,24.953,2
2022-04-28,茄类,21.918,3
2022-04-29,茄类,29.707,4
2022-04-30,茄类,35.229,5
2022-05-01,茄类,36.606,6
2022-05-02,茄类,47.127,0
2022-05-03,茄类,42.378,1
2022-05-04,茄类,44.495,2
2022-05-05,茄类,26.05,3
2022-05-06,茄类,32.15,4
2022-05-07,茄类,34.564,5
2022-05-08,茄类,33.433,6
2022-05-09,茄类,34.866,0
2022-05-10,茄类,13.224,1
2022-05-11,茄类,15.419,2
2022-05-12,茄类,22.173,3
2022-05-13,茄类,45.528,4
2022-05-14,茄类,51.014,5
2022-05-15,茄类,43.627,6
2022-05-16,茄类,19.412,0
2022-05-17,茄类,23.194,1
2022-05-18,茄类,21.794,2
2022-05-19,茄类,21.799,3
2022-05-20,茄类,22.675,4
2022-05-21,茄类,43.426,5
2022-05-22,茄类,29.841,6
2022-05-23,茄类,26.0,0
2022-05-24,茄类,29.285,1
2022-05-25,茄类,22.563,2
2022-05-26,茄类,29.903,3
2022-05-27,茄类,27.341,4
2022-05-28,茄类,54.447,5
2022-05-29,茄类,55.666,6
2022-05-30,茄类,25.618,0
2022-05-31,茄类,18.11,1
2022-06-01,茄类,21.105,2
2022-06-02,茄类,34.716,3
2022-06-03,茄类,59.95,4
2022-06-04,茄类,39.752,5
2022-06-05,茄类,42.328,6
2022-06-06,茄类,37.312,0
2022-06-07,茄类,23.212,1
2022-06-08,茄类,27.37,2
2022-06-09,茄类,35.271,3
2022-06-10,茄类,38.776,4
2022-06-11,茄类,48.32,5
2022-06-12,茄类,49.505,6
2022-06-13,茄类,33.306,0
2022-06-14,茄类,29.762,1
2022-06-15,茄类,33.776,2
2022-06-16,茄类,35.463,3
2022-06-17,茄类,36.326,4
2022-06-18,茄类,47.584,5
2022-06-19,茄类,40.858,6
2022-06-20,茄类,27.416,0
2022-06-21,茄类,27.152,1
2022-06-22,茄类,22.451,2
2022-06-23,茄类,17.152,3
2022-06-24,茄类,22.836,4
2022-06-25,茄类,28.57,5
2022-06-26,茄类,33.783,6
2022-06-27,茄类,21.427,0
2022-06-28,茄类,13.137,1
2022-06-29,茄类,26.758,2
2022-06-30,茄类,21.969,3
2022-07-01,茄类,17.165,4
2022-07-02,茄类,27.475,5
2022-07-03,茄类,42.368,6
2022-07-04,茄类,17.802,0
2022-07-05,茄类,17.524,1
2022-07-06,茄类,9.038,2
2022-07-07,茄类,14.602,3
2022-07-08,茄类,7.971,4
2022-07-09,茄类,26.107,5
2022-07-10,茄类,21.797,6
2022-07-11,茄类,30.141,0
2022-07-12,茄类,19.218,1
2022-07-13,茄类,12.754999999999999,2
2022-07-14,茄类,14.374,3
2022-07-15,茄类,11.364,4
2022-07-16,茄类,18.431,5
2022-07-17,茄类,21.934,6
2022-07-18,茄类,11.582,0
2022-07-19,茄类,20.509,1
2022-07-20,茄类,17.192,2
2022-07-21,茄类,18.296,3
2022-07-22,茄类,16.449,4
2022-07-23,茄类,20.601,5
2022-07-24,茄类,10.549,6
2022-07-25,茄类,17.972,0
2022-07-26,茄类,18.262,1
2022-07-27,茄类,14.402,2
2022-07-28,茄类,22.580000000000002,3
2022-07-29,茄类,15.616,4
2022-07-30,茄类,13.837,5
2022-07-31,茄类,19.875,6
2022-08-01,茄类,29.243,0
2022-08-02,茄类,14.100999999999999,1
2022-08-03,茄类,15.584999999999999,2
2022-08-04,茄类,17.149,3
2022-08-05,茄类,13.432,4
2022-08-06,茄类,15.462,5
2022-08-07,茄类,26.316,6
2022-08-08,茄类,18.528,0
2022-08-09,茄类,17.542,1
2022-08-10,茄类,17.255,2
2022-08-11,茄类,13.387,3
2022-08-12,茄类,15.139,4
2022-08-13,茄类,28.498,5
2022-08-14,茄类,32.987,6
2022-08-15,茄类,24.222,0
2022-08-16,茄类,18.14,1
2022-08-17,茄类,20.658,2
2022-08-18,茄类,26.979,3
2022-08-19,茄类,89.616,4
2022-08-20,茄类,18.641,5
2022-08-21,茄类,19.233,6
2022-08-22,茄类,14.33,0
2022-08-23,茄类,13.572000000000001,1
2022-08-24,茄类,14.23,2
2022-08-25,茄类,12.514,3
2022-08-26,茄类,11.488,4
2022-08-27,茄类,19.554,5
2022-08-28,茄类,25.88,6
2022-08-29,茄类,13.378,0
2022-08-30,茄类,7.934,1
2022-08-31,茄类,3.3040000000000003,2
2022-09-01,茄类,11.464,3
2022-09-02,茄类,4.884,4
2022-09-03,茄类,15.738,5
2022-09-04,茄类,18.362000000000002,6
2022-09-05,茄类,10.812,0
2022-09-06,茄类,11.684,1
2022-09-07,茄类,12.388,2
2022-09-08,茄类,7.918,3
2022-09-09,茄类,4.65,4
2022-09-10,茄类,0.491,5
2022-09-11,茄类,6.927,6
2022-09-12,茄类,0.0,0
2022-09-13,茄类,0.0,1
2022-09-14,茄类,0.0,2
2022-09-15,茄类,0.0,3
2022-09-16,茄类,0.0,4
2022-09-17,茄类,0.0,5
2022-09-18,茄类,0.0,6
2022-09-19,茄类,0.0,0
2022-09-20,茄类,0.0,1
2022-09-21,茄类,0.0,2
2022-09-22,茄类,0.0,3
2022-09-23,茄类,0.0,4
2022-09-24,茄类,0.0,5
2022-09-25,茄类,0.0,6
2022-09-26,茄类,0.0,0
2022-09-27,茄类,0.0,1
2022-09-28,茄类,0.0,2
2022-09-29,茄类,0.0,3
2022-09-30,茄类,0.0,4
2022-10-01,茄类,0.0,5
2022-10-02,茄类,0.0,6
2022-10-03,茄类,0.0,0
2022-10-04,茄类,0.0,1
2022-10-05,茄类,0.0,2
2022-10-06,茄类,0.0,3
2022-10-07,茄类,0.0,4
2022-10-08,茄类,0.0,5
2022-10-09,茄类,0.0,6
2022-10-10,茄类,0.0,0
2022-10-11,茄类,0.0,1
2022-10-12,茄类,0.0,2
2022-10-13,茄类,0.0,3
2022-10-14,茄类,0.0,4
2022-10-15,茄类,12.033,5
2022-10-16,茄类,2.55,6
2022-10-17,茄类,5.7620000000000005,0
2022-10-18,茄类,7.187,1
2022-10-19,茄类,13.004,2
2022-10-20,茄类,4.7010000000000005,3
2022-10-21,茄类,38.486,4
2022-10-22,茄类,7.952,5
2022-10-23,茄类,14.581,6
2022-10-24,茄类,3.223,0
2022-10-25,茄类,4.156,1
2022-10-26,茄类,4.56,2
2022-10-27,茄类,2.299,3
2022-10-28,茄类,11.885,4
2022-10-29,茄类,11.396,5
2022-10-30,茄类,10.805,6
2022-10-31,茄类,3.319,0
2022-11-01,茄类,3.305,1
2022-11-03,茄类,4.0120000000000005,3
2022-11-05,茄类,9.815999999999999,5
2022-11-06,茄类,4.647,6
2022-11-07,茄类,3.256,0
2022-11-08,茄类,3.86,1
2022-11-09,茄类,2.871,2
2022-11-10,茄类,6.897,3
2022-11-11,茄类,7.801,4
2022-11-12,茄类,10.572,5
2022-11-13,茄类,7.366,6
2022-11-14,茄类,5.605,0
2022-11-15,茄类,7.266,1
2022-11-16,茄类,2.568,2
2022-11-17,茄类,8.038,3
2022-11-18,茄类,17.923,4
2022-11-19,茄类,35.948,5
2022-11-20,茄类,0.252,6
2022-11-21,茄类,55.692,0
2022-11-22,茄类,4.816,1
2022-11-23,茄类,8.243,2
2022-11-24,茄类,8.455,3
2022-11-25,茄类,16.927,4
2022-11-26,茄类,9.863999999999999,5
2022-11-27,茄类,4.146,6
2022-11-28,茄类,1.04,0
2022-11-29,茄类,1.778,1
2022-12-04,茄类,1.168,6
2022-12-05,茄类,0.0,0
2022-12-06,茄类,7.977,1
2022-12-07,茄类,11.597,2
2022-12-08,茄类,4.524,3
2022-12-09,茄类,4.422,4
2022-12-10,茄类,6.572,5
2022-12-11,茄类,3.629,6
2022-12-12,茄类,3.379,0
2022-12-13,茄类,5.316,1
2022-12-14,茄类,6.973,2
2022-12-15,茄类,8.607,3
2022-12-16,茄类,6.8389999999999995,4
2022-12-17,茄类,16.786,5
2022-12-18,茄类,12.025,6
2022-12-19,茄类,11.56,0
2022-12-20,茄类,6.731,1
2022-12-21,茄类,17.740000000000002,2
2022-12-22,茄类,8.883000000000001,3
2022-12-23,茄类,8.921,4
2022-12-24,茄类,11.582,5
2022-12-25,茄类,5.742,6
2022-12-26,茄类,12.022,0
2022-12-27,茄类,6.541,1
2022-12-28,茄类,8.167,2
2022-12-29,茄类,3.656,3
2022-12-30,茄类,6.173,4
2022-12-31,茄类,5.574,5
2023-01-01,茄类,7.926,6
2023-01-02,茄类,17.834,0
2023-01-03,茄类,3.617,1
2023-01-04,茄类,3.9290000000000003,2
2023-01-05,茄类,5.835,3
2023-01-06,茄类,6.648,4
2023-01-07,茄类,11.499,5
2023-01-08,茄类,15.154,6
2023-01-09,茄类,11.607,0
2023-01-10,茄类,9.913,1
2023-01-11,茄类,9.782,2
2023-01-12,茄类,9.159,3
2023-01-13,茄类,15.213000000000001,4
2023-01-14,茄类,31.542,5
2023-01-15,茄类,21.246,6
2023-01-16,茄类,21.066,0
2023-01-17,茄类,22.71,1
2023-01-18,茄类,41.459,2
2023-01-19,茄类,61.759,3
2023-01-20,茄类,75.97,4
2023-01-22,茄类,17.629,6
2023-01-23,茄类,31.043,0
2023-01-24,茄类,31.05,1
2023-01-25,茄类,37.569,2
2023-01-26,茄类,32.835,3
2023-01-27,茄类,31.75,4
2023-01-28,茄类,30.240000000000002,5
2023-01-29,茄类,15.298,6
2023-01-30,茄类,15.248,0
2023-01-31,茄类,13.52,1
2023-02-01,茄类,12.689,2
2023-02-02,茄类,15.701,3
2023-02-03,茄类,14.786,4
2023-02-04,茄类,20.698,5
2023-02-05,茄类,15.281,6
2023-02-06,茄类,12.377,0
2023-02-07,茄类,12.441,1
2023-02-08,茄类,8.429,2
2023-02-09,茄类,13.362,3
2023-02-10,茄类,12.794,4
2023-02-11,茄类,16.919,5
2023-02-12,茄类,28.032,6
2023-02-13,茄类,14.143,0
2023-02-14,茄类,14.301,1
2023-02-15,茄类,6.735,2
2023-02-16,茄类,7.394,3
2023-02-17,茄类,8.283,4
2023-02-18,茄类,21.074,5
2023-02-19,茄类,17.567,6
2023-02-20,茄类,7.391,0
2023-02-21,茄类,12.593,1
2023-02-22,茄类,9.991,2
2023-02-23,茄类,11.31,3
2023-02-24,茄类,11.328,4
2023-02-25,茄类,10.979000000000001,5
2023-02-26,茄类,14.041,6
2023-02-27,茄类,8.846,0
2023-02-28,茄类,7.007,1
2023-03-01,茄类,9.504,2
2023-03-02,茄类,7.568,3
2023-03-03,茄类,13.904,4
2023-03-04,茄类,12.627,5
2023-03-05,茄类,15.741,6
2023-03-06,茄类,10.117,0
2023-03-07,茄类,8.469,1
2023-03-08,茄类,9.434000000000001,2
2023-03-09,茄类,7.751,3
2023-03-10,茄类,14.024000000000001,4
2023-03-11,茄类,20.211,5
2023-03-12,茄类,18.27,6
2023-03-13,茄类,12.188,0
2023-03-14,茄类,11.759,1
2023-03-15,茄类,8.036999999999999,2
2023-03-16,茄类,11.892,3
2023-03-17,茄类,16.576,4
2023-03-18,茄类,29.560000000000002,5
2023-03-19,茄类,26.328,6
2023-03-20,茄类,9.431000000000001,0
2023-03-21,茄类,10.702,1
2023-03-22,茄类,12.133000000000001,2
2023-03-23,茄类,10.903,3
2023-03-24,茄类,18.402,4
2023-03-25,茄类,22.364,5
2023-03-26,茄类,20.143,6
2023-03-27,茄类,12.216,0
2023-03-28,茄类,15.485,1
2023-03-29,茄类,8.567,2
2023-03-30,茄类,14.654,3
2023-03-31,茄类,21.134,4
2023-04-01,茄类,23.388,5
2023-04-02,茄类,20.488,6
2023-04-03,茄类,19.201,0
2023-04-04,茄类,20.162,1
2023-04-05,茄类,22.225,2
2023-04-06,茄类,12.387,3
2023-04-07,茄类,9.746,4
2023-04-08,茄类,19.815,5
2023-04-09,茄类,15.846,6
2023-04-10,茄类,12.818,0
2023-04-11,茄类,13.366,1
2023-04-12,茄类,8.998,2
2023-04-13,茄类,9.198,3
2023-04-14,茄类,19.025000000000002,4
2023-04-15,茄类,16.674,5
2023-04-16,茄类,20.902,6
2023-04-17,茄类,9.19,0
2023-04-18,茄类,16.152,1
2023-04-19,茄类,13.945,2
2023-04-20,茄类,10.307,3
2023-04-21,茄类,30.95,4
2023-04-22,茄类,39.651,5
2023-04-23,茄类,21.876,6
2023-04-24,茄类,25.565,0
2023-04-25,茄类,19.3,1
2023-04-26,茄类,18.526,2
2023-04-27,茄类,18.48,3
2023-04-28,茄类,22.141000000000002,4
2023-04-29,茄类,37.234,5
2023-04-30,茄类,43.783,6
2023-05-01,茄类,31.862000000000002,0
2023-05-02,茄类,35.967,1
2023-05-03,茄类,22.717,2
2023-05-04,茄类,25.655,3
2023-05-05,茄类,22.324,4
2023-05-06,茄类,23.097,5
2023-05-07,茄类,39.966,6
2023-05-08,茄类,21.757,0
2023-05-09,茄类,17.224,1
2023-05-10,茄类,28.106,2
2023-05-11,茄类,13.908,3
2023-05-12,茄类,24.496,4
2023-05-13,茄类,33.208,5
2023-05-14,茄类,32.974000000000004,6
2023-05-15,茄类,21.584,0
2023-05-16,茄类,14.181000000000001,1
2023-05-17,茄类,14.296,2
2023-05-18,茄类,11.595,3
2023-05-19,茄类,15.232,4
2023-05-20,茄类,33.825,5
2023-05-21,茄类,38.276,6
2023-05-22,茄类,25.981,0
2023-05-23,茄类,23.022,1
2023-05-24,茄类,15.749,2
2023-05-25,茄类,21.865,3
2023-05-26,茄类,18.213,4
2023-05-27,茄类,24.313,5
2023-05-28,茄类,38.881,6
2023-05-29,茄类,28.536,0
2023-05-30,茄类,23.886,1
2023-05-31,茄类,17.471,2
2023-06-01,茄类,18.475,3
2023-06-02,茄类,22.501,4
2023-06-03,茄类,39.399,5
2023-06-04,茄类,34.741,6
2023-06-05,茄类,19.989,0
2023-06-06,茄类,19.081,1
2023-06-07,茄类,17.873,2
2023-06-08,茄类,24.509,3
2023-06-09,茄类,21.798,4
2023-06-10,茄类,38.116,5
2023-06-11,茄类,43.303,6
2023-06-12,茄类,23.087,0
2023-06-13,茄类,17.659,1
2023-06-14,茄类,28.361,2
2023-06-15,茄类,15.908,3
2023-06-16,茄类,24.133,4
2023-06-17,茄类,46.628,5
2023-06-18,茄类,54.553,6
2023-06-19,茄类,21.207,0
2023-06-20,茄类,21.592,1
2023-06-21,茄类,24.123,2
2023-06-22,茄类,33.866,3
2023-06-23,茄类,25.398,4
2023-06-24,茄类,28.369,5
2023-06-25,茄类,23.315,6
2023-06-26,茄类,21.224,0
2023-06-27,茄类,8.415,1
2023-06-28,茄类,15.651,2
2023-06-29,茄类,11.511,3
2023-06-30,茄类,24.53,4
2020-07-01,辣椒类,76.715,2
2020-07-02,辣椒类,66.064,3
2020-07-03,辣椒类,64.253,4
2020-07-04,辣椒类,81.282,5
2020-07-05,辣椒类,98.496,6
2020-07-06,辣椒类,58.682,0
2020-07-07,辣椒类,42.213,1
2020-07-08,辣椒类,65.88,2
2020-07-09,辣椒类,58.86,3
2020-07-10,辣椒类,58.936,4
2020-07-11,辣椒类,85.936,5
2020-07-12,辣椒类,72.168,6
2020-07-13,辣椒类,61.24,0
2020-07-14,辣椒类,66.745,1
2020-07-15,辣椒类,73.354,2
2020-07-16,辣椒类,72.656,3
2020-07-17,辣椒类,61.025,4
2020-07-18,辣椒类,85.051,5
2020-07-19,辣椒类,102.711,6
2020-07-20,辣椒类,67.35,0
2020-07-21,辣椒类,56.993,1
2020-07-22,辣椒类,81.309,2
2020-07-23,辣椒类,57.639,3
2020-07-24,辣椒类,57.58,4
2020-07-25,辣椒类,94.206,5
2020-07-26,辣椒类,102.06099999999999,6
2020-07-27,辣椒类,71.402,0
2020-07-28,辣椒类,66.001,1
2020-07-29,辣椒类,82.494,2
2020-07-30,辣椒类,67.643,3
2020-07-31,辣椒类,41.104,4
2020-08-01,辣椒类,66.156,5
2020-08-02,辣椒类,67.963,6
2020-08-03,辣椒类,86.474,0
2020-08-04,辣椒类,73.365,1
2020-08-05,辣椒类,82.229,2
2020-08-06,辣椒类,74.047,3
2020-08-07,辣椒类,78.611,4
2020-08-08,辣椒类,100.292,5
2020-08-09,辣椒类,73.684,6
2020-08-10,辣椒类,78.735,0
2020-08-11,辣椒类,73.292,1
2020-08-12,辣椒类,85.166,2
2020-08-13,辣椒类,61.768,3
2020-08-14,辣椒类,76.489,4
2020-08-15,辣椒类,94.285,5
2020-08-16,辣椒类,95.285,6
2020-08-17,辣椒类,72.953,0
2020-08-18,辣椒类,76.92,1
2020-08-19,辣椒类,80.919,2
2020-08-20,辣椒类,75.953,3
2020-08-21,辣椒类,85.19800000000001,4
2020-08-22,辣椒类,116.801,5
2020-08-23,辣椒类,93.714,6
2020-08-24,辣椒类,97.079,0
2020-08-25,辣椒类,107.213,1
2020-08-26,辣椒类,82.32000000000001,2
2020-08-27,辣椒类,89.92,3
2020-08-28,辣椒类,156.11,4
2020-08-29,辣椒类,145.627,5
2020-08-30,辣椒类,155.811,6
2020-08-31,辣椒类,117.965,0
2020-09-01,辣椒类,102.504,1
2020-09-02,辣椒类,83.969,2
2020-09-03,辣椒类,87.119,3
2020-09-04,辣椒类,91.579,4
2020-09-05,辣椒类,110.43900000000001,5
2020-09-06,辣椒类,126.5,6
2020-09-07,辣椒类,56.473,0
2020-09-08,辣椒类,50.259,1
2020-09-09,辣椒类,39.795,2
2020-09-10,辣椒类,49.321,3
2020-09-11,辣椒类,50.22,4
2020-09-12,辣椒类,74.51,5
2020-09-13,辣椒类,83.723,6
2020-09-14,辣椒类,48.55,0
2020-09-15,辣椒类,49.991,1
2020-09-16,辣椒类,46.895,2
2020-09-17,辣椒类,46.145,3
2020-09-18,辣椒类,48.075,4
2020-09-19,辣椒类,84.269,5
2020-09-20,辣椒类,99.148,6
2020-09-21,辣椒类,56.561,0
2020-09-22,辣椒类,77.009,1
2020-09-23,辣椒类,54.327,2
2020-09-24,辣椒类,50.486,3
2020-09-25,辣椒类,53.938,4
2020-09-26,辣椒类,68.094,5
2020-09-27,辣椒类,54.459,6
2020-09-28,辣椒类,37.410000000000004,0
2020-09-29,辣椒类,57.017,1
2020-09-30,辣椒类,53.628,2
2020-10-01,辣椒类,64.092,3
2020-10-02,辣椒类,69.054,4
2020-10-03,辣椒类,84.728,5
2020-10-04,辣椒类,75.21,6
2020-10-05,辣椒类,87.933,0
2020-10-06,辣椒类,81.727,1
2020-10-07,辣椒类,63.151,2
2020-10-08,辣椒类,72.023,3
2020-10-09,辣椒类,51.243,4
2020-10-10,辣椒类,52.511,5
2020-10-11,辣椒类,70.214,6
2020-10-12,辣椒类,48.979,0
2020-10-13,辣椒类,49.116,1
2020-10-14,辣椒类,46.36,2
2020-10-15,辣椒类,45.236,3
2020-10-16,辣椒类,44.67,4
2020-10-17,辣椒类,96.277,5
2020-10-18,辣椒类,88.247,6
2020-10-19,辣椒类,56.69,0
2020-10-20,辣椒类,49.296,1
2020-10-21,辣椒类,48.047,2
2020-10-22,辣椒类,50.037,3
2020-10-23,辣椒类,43.758,4
2020-10-24,辣椒类,77.097,5
2020-10-25,辣椒类,72.537,6
2020-10-26,辣椒类,45.439,0
2020-10-27,辣椒类,45.479,1
2020-10-28,辣椒类,49.395,2
2020-10-29,辣椒类,52.653999999999996,3
2020-10-30,辣椒类,46.452,4
2020-10-31,辣椒类,81.292,5
2020-11-01,辣椒类,73.722,6
2020-11-02,辣椒类,54.351,0
2020-11-03,辣椒类,66.834,1
2020-11-04,辣椒类,59.731,2
2020-11-05,辣椒类,45.282,3
2020-11-06,辣椒类,49.287,4
2020-11-07,辣椒类,69.738,5
2020-11-08,辣椒类,78.907,6
2020-11-09,辣椒类,64.616,0
2020-11-10,辣椒类,54.663,1
2020-11-11,辣椒类,65.834,2
2020-11-12,辣椒类,58.851,3
2020-11-13,辣椒类,70.246,4
2020-11-14,辣椒类,71.84,5
2020-11-15,辣椒类,74.078,6
2020-11-16,辣椒类,45.345,0
2020-11-17,辣椒类,43.486,1
2020-11-18,辣椒类,45.407000000000004,2
2020-11-19,辣椒类,59.111,3
2020-11-20,辣椒类,53.492,4
2020-11-21,辣椒类,79.344,5
2020-11-22,辣椒类,99.221,6
2020-11-23,辣椒类,59.056,0
2020-11-24,辣椒类,52.157,1
2020-11-25,辣椒类,39.054,2
2020-11-26,辣椒类,48.086,3
2020-11-27,辣椒类,53.116,4
2020-11-28,辣椒类,82.485,5
2020-11-29,辣椒类,66.151,6
2020-11-30,辣椒类,54.214,0
2020-12-01,辣椒类,47.882,1
2020-12-02,辣椒类,48.74,2
2020-12-03,辣椒类,48.795,3
2020-12-04,辣椒类,42.929,4
2020-12-05,辣椒类,50.32,5
2020-12-06,辣椒类,61.77,6
2020-12-07,辣椒类,39.566,0
2020-12-08,辣椒类,37.891,1
2020-12-09,辣椒类,36.059,2
2020-12-10,辣椒类,45.747,3
2020-12-11,辣椒类,44.514,4
2020-12-12,辣椒类,54.731,5
2020-12-13,辣椒类,76.784,6
2020-12-14,辣椒类,48.394,0
2020-12-15,辣椒类,41.066,1
2020-12-16,辣椒类,34.84,2
2020-12-17,辣椒类,33.18,3
2020-12-18,辣椒类,41.801,4
2020-12-19,辣椒类,68.24,5
2020-12-20,辣椒类,64.273,6
2020-12-21,辣椒类,30.846,0
2020-12-22,辣椒类,38.615,1
2020-12-23,辣椒类,41.738,2
2020-12-24,辣椒类,37.463,3
2020-12-25,辣椒类,53.083,4
2020-12-26,辣椒类,52.907000000000004,5
2020-12-27,辣椒类,52.745,6
2020-12-28,辣椒类,45.863,0
2020-12-29,辣椒类,28.906,1
2020-12-30,辣椒类,32.167,2
2020-12-31,辣椒类,45.584,3
2021-01-01,辣椒类,67.733,4
2021-01-02,辣椒类,61.502,5
2021-01-03,辣椒类,73.797,6
2021-01-04,辣椒类,58.505,0
2021-01-05,辣椒类,37.556,1
2021-01-06,辣椒类,44.528,2
2021-01-07,辣椒类,50.183,3
2021-01-08,辣椒类,37.342,4
2021-01-09,辣椒类,78.498,5
2021-01-10,辣椒类,68.365,6
2021-01-11,辣椒类,46.768,0
2021-01-12,辣椒类,35.595,1
2021-01-13,辣椒类,37.065,2
2021-01-14,辣椒类,39.296,3
2021-01-15,辣椒类,39.211,4
2021-01-16,辣椒类,76.17399999999999,5
2021-01-17,辣椒类,74.534,6
2021-01-18,辣椒类,48.166,0
2021-01-19,辣椒类,50.827,1
2021-01-20,辣椒类,51.058,2
2021-01-21,辣椒类,57.724,3
2021-01-22,辣椒类,54.45,4
2021-01-23,辣椒类,87.038,5
2021-01-24,辣椒类,99.115,6
2021-01-25,辣椒类,68.681,0
2021-01-26,辣椒类,57.954,1
2021-01-27,辣椒类,105.094,2
2021-01-28,辣椒类,70.075,3
2021-01-29,辣椒类,66.029,4
2021-01-30,辣椒类,91.796,5
2021-01-31,辣椒类,84.451,6
2021-02-01,辣椒类,71.64,0
2021-02-02,辣椒类,92.145,1
2021-02-03,辣椒类,79.053,2
2021-02-04,辣椒类,96.194,3
2021-02-05,辣椒类,124.448,4
2021-02-06,辣椒类,194.842,5
2021-02-07,辣椒类,159.904,6
2021-02-08,辣椒类,289.227,0
2021-02-09,辣椒类,423.696,1
2021-02-10,辣椒类,505.888,2
2021-02-13,辣椒类,104.485,5
2021-02-14,辣椒类,116.812,6
2021-02-15,辣椒类,168.272,0
2021-02-16,辣椒类,151.649,1
2021-02-17,辣椒类,133.646,2
2021-02-18,辣椒类,105.697,3
2021-02-19,辣椒类,116.07000000000001,4
2021-02-20,辣椒类,119.306,5
2021-02-21,辣椒类,80.423,6
2021-02-22,辣椒类,72.834,0
2021-02-23,辣椒类,85.425,1
2021-02-24,辣椒类,60.043,2
2021-02-25,辣椒类,100.118,3
2021-02-26,辣椒类,135.777,4
2021-02-27,辣椒类,122.322,5
2021-02-28,辣椒类,114.677,6
2021-03-01,辣椒类,97.068,0
2021-03-02,辣椒类,83.363,1
2021-03-03,辣椒类,80.749,2
2021-03-04,辣椒类,93.07600000000001,3
2021-03-05,辣椒类,101.498,4
2021-03-06,辣椒类,167.583,5
2021-03-07,辣椒类,122.568,6
2021-03-08,辣椒类,80.399,0
2021-03-09,辣椒类,66.895,1
2021-03-10,辣椒类,59.548,2
2021-03-11,辣椒类,57.357,3
2021-03-12,辣椒类,102.131,4
2021-03-13,辣椒类,104.089,5
2021-03-14,辣椒类,117.089,6
2021-03-15,辣椒类,85.656,0
2021-03-16,辣椒类,72.126,1
2021-03-17,辣椒类,83.755,2
2021-03-18,辣椒类,73.733,3
2021-03-19,辣椒类,67.509,4
2021-03-20,辣椒类,117.89,5
2021-03-21,辣椒类,112.176,6
2021-03-22,辣椒类,70.68900000000001,0
2021-03-23,辣椒类,66.931,1
2021-03-24,辣椒类,42.484,2
2021-03-25,辣椒类,50.798,3
2021-03-26,辣椒类,60.937,4
2021-03-27,辣椒类,78.794,5
2021-03-28,辣椒类,78.41,6
2021-03-29,辣椒类,62.154,0
2021-03-30,辣椒类,57.851,1
2021-03-31,辣椒类,59.255,2
2021-04-01,辣椒类,52.994,3
2021-04-02,辣椒类,70.727,4
2021-04-03,辣椒类,100.32300000000001,5
